"Gjio Bain","Southern Miss",CUSA,24,35.2,121.9,7.4,66.7,61.6,8.8,19.8,1.4,13.7,6,17,0.353,26,39,0.667,0,0,0,7.7,1,43.6,Sr,7-0,,1.05976,102.548,3.9,2008,550,all,,0.55565559,,,,,,,,,,,97.5294,94.807,1.90321,84.8677,4.8498,0.336414,4.51339,4.41809,17.7037,1.11154,3.30655,1.3704,3.0000,4.3704,0.1852,0.2593,1.4444,3.0741,,0
"Kevin Sims",Tulane,CUSA,31,87.2,102.4,21.2,47.5,55.13,1.1,6.7,23.7,22.4,117,141,0.83,66,160,0.412,46,124,0.371,0.1,2.3,49.6,So,5-10,,2.55727,105.879,2.7,2008,551,all,,1.37928494,,,,,,,,,,,104.814,102.952,2.8821,162.938,-0.126675,1.53696,-1.66363,-0.105299,34.6250,0.58251,-0.68781,0.2812,2.1250,2.4062,3.7500,1.3750,0.0312,12.1875,,6.86144
"Asim McQueen",Tulane,CUSA,30,22.3,77.6,17.9,38.9,42.48,7.8,11.2,5.3,26.6,13,21,0.619,23,57,0.404,1,6,0.167,2.4,1.7,33.3,So,6-7,,-0.266387,76.4381,4.3,2008,552,all,,0.36367480,,,,,,,,,,,102.562,100.729,0.833461,46.4307,-5.49955,-4.97373,-0.525822,-5.33903,9.4839,-4.6011,-0.737933,0.6452,1.0000,1.6452,0.2581,0.2581,0.1935,2.3226,,1.29824
"Chris Kanne","Loyola Marymount",WCC,17,3.1,69.3,22,25,30.53,5.6,0,11.3,13,3,5,0.6,2,4,0.5,1,10,0.1,0,1.4,35.7,Jr,6-1,,-0.0891589,73.5569,0,2008,553,all,,1.00000000,,,,,,,,,,,115.5,114.923,0.0942029,4.90346,-10.0566,-3.60887,-6.44769,-5.98663,2.2941,-1.81983,-4.16679,0.1176,0.0000,0.1176,0.1176,0.0588,0.0000,0.5882,,14.387
"David Baller","College of Charleston",SC,9,1.1,26,25.1,0,0,15.7,0,10.1,15.5,0,0,0,0,2,0,0,5,0,0,3.9,0,Sr,6-0,,-0.339668,26.0247,2.7,2008,554,all,,1.00000000,,,,,,,,,,,107.022,105.325,0.123947,2.40515,-13.5367,-9.90141,-3.63529,-18.1199,1.6667,-11.6712,-6.44866,0.2222,0.0000,0.2222,0.1111,0.1111,0.0000,0.0000,,19.8393
"Demar Dotson","Southern Miss",CUSA,26,24.6,109,15.4,55.4,53.76,17.9,18.6,0,16.1,12,27,0.444,31,56,0.554,0,0,0,2.4,1,48.2,Sr,6-9,,0.710573,103.421,8.3,2008,555,all,30.6,0.00000000,,,,,,,,,,,100.128,98.8895,1.06094,53.5802,-3.65525,-0.426637,-3.22861,-1.38794,11.0714,-1.10545,-0.282491,1.8214,1.7143,3.5357,0.0000,0.2143,0.2143,2.8571,,0
"Andre Stephens","Southern Miss",CUSA,29,55.4,99.3,17.2,48.3,50.46,10.8,15.7,2.3,18.2,39,68,0.574,73,151,0.483,0,0,0,3,1.2,45,So,6-8,,0.921278,96.7412,5.2,2008,556,all,67.6,0.20003657,,,,,,,,,,,100.893,99.1362,2.12331,116.75,-0.0611982,-0.709057,0.647859,-0.968305,21.3750,-1.01172,0.0434156,2.0000,2.8125,4.8125,0.2188,0.4062,0.5312,6.2500,,0
"Obi Muonelo","Oklahoma St.",B12,32,65.8,93.9,22.6,48.9,51.75,2.5,13.6,16.3,24.8,55,81,0.679,50,110,0.455,52,152,0.342,0.3,1.8,30.9,So,6-5,,1.57203,101.974,3.1,2008,558,all,96.2,0.77107190,,,,,,,,,,,101.872,96.2756,2.78308,138.551,0.729581,0.654573,0.0750083,1.08689,26.2121,1.01598,0.0709088,0.5758,2.7576,3.3333,1.9394,0.7879,0.0606,9.8182,,10.6809
"Josh Chichester",Louisville,BE,6,0.8,81.4,17.8,100,100,10.6,9.8,0,59.7,0,0,0,2,2,1,0,0,0,10.1,0,0,Fr,-,,-0.0168179,82.1133,7.3,2008,559,all,,0.00000000,,,,,,,,,,,94.3863,95.1314,0.201191,1.87621,-1.73049,-5.67424,3.94375,0.148259,1.8333,-2.20806,2.35632,0.1667,0.1667,0.3333,0.0000,0.0000,0.1667,0.6667,,0
"Ryan Anderson",Nebraska,B12,33,73.2,109,15.5,53,55.38,4.7,16.8,11.9,17.1,32,40,0.8,48,96,0.5,50,136,0.368,0.1,3,17.2,So,6-4,,2.15944,106.008,3.5,2008,560,all,54.0,1.35719346,,,,,,,,,,,91.6976,88.5437,3.88301,195.44,6.18354,3.10721,3.07634,4.99368,29.7273,1.98362,3.01006,1.1212,4.2121,5.3333,1.7273,1.4242,0.0303,8.4242,,8.57457
"Chris Hagan",Rice,CUSA,3,4.4,36.5,27.1,22.7,26.14,4.1,4.4,29.1,60.9,1,1,1,1,7,0.143,1,4,0.25,0,4.4,9.1,So,5-9,,-2.78263,39.3657,3.8,2008,561,all,8.6,0.46666002,,,,,,,,,,,100.497,100.335,1.61975,10.0219,-16.0746,-15.9913,-0.0833151,-13.448,17.6667,-11.6109,-1.83703,0.6667,0.6667,1.3333,2.3333,1.3333,0.0000,2.0000,,4.41449
"Kris Douse","Delaware St.",MEAC,4,3.5,93.3,18.2,44.4,45.23,3.3,7.8,17.2,19.6,1,2,0.5,1,3,0.333,2,6,0.333,3.3,1.8,22.2,So,6-6,,0.178977,90.0471,8.2,2008,562,all,58.8,1.50000000,,,,,,,,,,,107.971,101.155,0.86619,5.56364,-3.7731,-1.77722,-1.99589,-5.6326,9.7500,-5.28567,-0.346927,0.2500,0.5000,0.7500,0.7500,0.2500,0.2500,2.2500,,10.6155
"D.J. Augustin",Texas,B12,37,94,116,28,50.6,55.79,1.5,6.9,30.6,16,173,221,0.783,167,354,0.472,72,189,0.381,0,1.9,40.7,So,6-0,,6.66888,135.867,1.7,2008,563,all,93.2,2.08569764,,,,,,,,,,9,104.48,98.8895,3.63619,202.809,6.40343,7.10122,-0.697796,7.95274,37.2895,7.44,0.512736,0.5263,2.4211,2.9474,5.7632,1.2368,0.0000,19.2368,,8.29913
"Mitch Boyce","Nicholls St.",Slnd,27,23.8,83.4,22.1,39.2,40.86,5.9,10.4,10.9,15.4,15,30,0.5,25,52,0.481,10,50,0.2,4.6,2.2,29.4,So,6-10,,0.0257045,85.4602,4.7,2008,564,all,,0.68420277,,,,,,,,,,,100.656,100.84,0.947341,54.8644,-2.61425,-3.26839,0.65414,-2.69313,10.7143,-3.01878,0.325657,0.6429,0.8929,1.5357,0.4643,0.3929,0.3571,3.8571,,10.0008
"Ryan Bathie","Nicholls St.",Slnd,30,70.6,95.1,26.7,49.7,51.98,3.9,13.3,19.6,20.7,60,89,0.674,56,129,0.434,80,225,0.356,1.7,2,25.1,Jr,6-6,,1.74715,102.583,3.5,2008,565,all,,0.80949919,,,,,,,,,,,101.261,102.052,2.42132,159.079,0.656027,0.827834,-0.171807,1.31865,28.8065,2.08808,-0.769432,1.0323,3.0645,4.0968,2.1935,0.9355,0.3871,13.6129,,15.1713
"Akins Gaines","Nicholls St.",Slnd,2,0.5,41.2,24.5,100,100,0,63.1,0,79.4,0,0,0,1,1,1,0,0,0,0,0,0,So,6-6,,-0.447269,41.7917,6.7,2008,566,all,,0.00000000,,,,,,,,,,,85.2868,82.9816,0.455701,1.83746,-30.9398,-25.9905,-4.94937,-12.1796,2.3333,-11.361,-0.818601,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,,0
"Frank Robinson","Cal St. Fullerton",BW,31,74.4,110.9,25.1,52,55.93,7.6,17.9,14.5,16.6,104,140,0.743,119,226,0.527,51,150,0.34,1.5,2.1,37.2,Sr,6-4,,3.32757,115.978,3.6,2008,568,all,,1.08108108,,,,,,,,,,,98.4453,100.046,2.84683,198.127,3.76677,3.24457,0.5222,3.47734,30.7188,3.63297,-0.155623,2.1250,4.7500,6.8750,2.5000,1.2188,0.5000,15.8438,,8.52883
"Kevin Goffney",Chattanooga,SC,28,47.8,94.8,20.7,49.3,52.55,8.1,19.5,21.8,28.8,43,68,0.632,53,101,0.525,10,37,0.27,0.9,2.2,49.3,Jr,6-5,,0.745173,95.6106,5.4,2008,569,all,,1.01611261,,,,,,,,,,,98.0102,97.1347,2.03376,126.752,0.853827,-0.92891,1.78274,-0.289238,19.5333,-1.64484,1.3556,1.3333,3.7333,5.0667,2.1000,0.8000,0.1333,6.6333,,3.60674
"Dominic Friend","Nicholls St.",Slnd,30,68.2,86.4,19.1,43.4,47.63,5,12.8,16.3,26.6,48,68,0.706,58,135,0.43,21,71,0.296,1.5,1.5,33,Fr,6-7,,0.0300505,85.0746,3.6,2008,570,all,,0.83561237,,,,,,,,,,,102.458,103.259,2.22317,145.905,-2.64802,-3.20938,0.561357,-3.80655,27.6129,-3.32597,-0.480581,1.1935,2.8387,4.0323,1.9677,0.7419,0.2903,7.5806,,4.95584
"Wil Fameni",VCU,CAA,25,33.2,94.5,18.4,43.3,48.46,11.1,13.9,6.7,21.8,35,56,0.625,39,85,0.459,0,5,0,2.3,1.4,62.2,Sr,6-7,,0.415539,91.8033,4.3,2008,571,all,,0.50000000,,,,,,,,,,,91.5216,92.1357,2.04171,75.1748,-0.844898,-2.24489,1.4,-1.37171,17.0800,-2.232,0.860292,1.6000,2.1600,3.7600,0.5600,0.4000,0.3600,4.5200,,0.716096
"Keith Wooden","North Texas",SB,25,43.6,102,23,57,58.69,9,23.2,10.6,25.6,30,44,0.682,90,156,0.577,0,2,0,2.9,1.4,27.8,Sr,6-8,,1.30017,103.93,5.4,2008,572,all,84.6,0.55553255,,,,,,,,,,,96.6903,96.5062,2.05136,108.329,0.79087,-1.01671,1.80758,0.914607,18.9286,-0.448786,1.36339,1.4286,3.9286,5.3571,1.0714,0.5000,0.5000,8.5357,,0.231316
"Chris Paige","Nicholls St.",Slnd,29,28.6,49.4,14.7,27.9,27.67,7.3,15.1,5.2,38.6,9,35,0.257,12,43,0.279,0,0,0,3.1,1.3,81.4,So,6-9,,-1.62489,45.1215,5.5,2008,573,all,,0.28567755,,,,,,,,,,,101.1,101.84,1.02149,64.7972,-8.57393,-9.81528,1.24134,-9.42803,11.9667,-9.48819,0.0601582,0.7667,1.4000,2.1667,0.3333,0.2667,0.3000,1.1667,,0
"Shelton Carter","Charleston Southern",BSth,19,43,98.9,20.1,50,52.95,7.4,17.6,13.4,23,29,43,0.674,34,74,0.459,19,51,0.373,2.6,1.5,34.4,So,6-5,,0.851909,95.2359,4.1,2008,574,all,,0.89998949,,,,,,,,,,,110.241,112.752,1.13857,86.7551,-1.96083,-0.785069,-1.17576,-2.01618,23.5238,-0.356156,-1.66003,1.7143,3.7143,5.4286,1.7143,0.7143,0.5238,9.0952,,6.35237
"Davis Baker","Southern Utah",Sum,26,44.8,92.5,18.1,48.8,50.59,1.7,13.3,9.4,21.5,16,21,0.762,48,103,0.466,21,60,0.35,0.4,1.3,12.9,So,6-4,,0.232754,88.1171,1.7,2008,575,all,,0.65717808,,,,,,,,,,,108.35,107.934,1.30384,83.845,-4.16782,-2.09954,-2.06828,-3.38678,19.7407,-1.14444,-2.24234,0.2593,2.0741,2.3333,0.8519,0.4444,0.0741,6.4815,,6.68702
"Alex Tkaczuk","Illinois Chicago",Horz,4,0.7,71.8,10.2,0,0,27.1,12.9,0,66.3,0,0,0,0,0,0,0,0,0,0,0,0,Fr,-,,-0.180423,61.648,0,2008,576,all,,0.00000000,,,,,,,,,,,105.331,108.887,0.139523,1.21201,-11.3429,-6.71352,-4.62937,-8.35383,2.6000,-1.87592,-6.47791,0.6000,0.2000,0.8000,0.0000,0.0000,0.0000,0.0000,,0
"Larry Vickers","Norfolk St.",MEAC,31,67.1,83.1,12.7,48.2,47.16,6.5,17.4,5.8,30.5,12,33,0.364,66,137,0.482,0,0,0,6.2,2.5,24.1,Sr,6-9,,-1.32839,70.4871,5.5,2008,577,all,,0.49121659,,,,,,,,,,,96.125,104.713,2.05207,185.448,-1.21917,-4.3059,3.08673,-3.85756,26.9355,-4.76296,0.905403,1.5806,4.1290,5.7097,0.9032,1.1935,1.5161,4.6452,,0
"Llewchean Radford",Wagner,NEC,31,35.1,98.2,20.3,55.9,58.26,12.1,14.5,8.7,28.7,33,50,0.66,53,90,0.589,6,21,0.286,2,2.4,45,Jr,6-4,,0.479281,94.5842,8.4,2008,578,all,,0.43480021,,,,,,,,,,,96.1821,99.7705,1.31614,95.1886,-1.62602,-2.00137,0.375344,-3.36451,14.4516,-3.94208,0.577566,1.6129,1.9677,3.5806,0.6452,0.6129,0.2581,5.0645,,2.66139
"Joseph Flegler","Savannah St.",ind,27,54.1,93.4,25.5,46.7,52.32,2.6,8.4,26.5,25.8,58,72,0.806,48,118,0.407,30,81,0.37,0.2,2.5,36.2,Sr,5-9,,0.971321,97.6855,3.7,2008,579,all,,0.86302241,,,,,,,,,,,100.609,102.178,1.84665,98.7097,-1.74617,-0.590571,-1.1556,0.13391,21.4828,0.386513,-0.252603,0.4828,1.5172,2.0000,2.1724,0.8621,0.0345,8.9655,,8.08877
"Tony Murphy","Norfolk St.",MEAC,31,87.1,97.7,27.8,44.1,49.44,1.7,8.2,14.3,19.5,121,146,0.829,108,256,0.422,73,237,0.308,0.3,2.8,29.6,Sr,6-4,,2.08913,102.028,1.1,2008,580,all,,0.73077384,,,,,,,,,,,102.795,111.979,1.78753,182.415,-3.7885,-0.526446,-3.26206,-1.14817,35.0000,1.48387,-2.63203,0.5484,2.5161,3.0645,2.4516,1.7419,0.0968,17.9355,,12.3748
"Shane Dansby",Belmont,ASun,30,61.3,115.8,20.7,57.1,58.51,9.2,16.9,7.1,12.7,56,85,0.659,115,198,0.581,39,106,0.368,0.5,1.6,28,Jr,6-4,,2.73733,114.027,3.7,2008,581,all,,0.71790791,,,,,,,,,,,102.208,104.617,2.07056,154.036,0.746411,2.42918,-1.68277,0.809909,26.9677,2.61764,-1.80773,2.2258,3.9355,6.1613,0.9032,0.7742,0.1290,13.3871,,7.14094
"Ryan Wittman",Cornell,Ivy,27,85.6,114.7,19.3,58.4,61.19,1.7,12.7,8.4,14.5,52,60,0.867,68,144,0.472,75,165,0.455,0.5,1.7,19.4,So,6-6,,3.17417,111.466,2.5,2008,583,all,,0.89128982,,,,,,,,,,,101.319,105.224,2.55907,165.531,2.05507,3.03563,-0.980563,2.84822,33.7143,3.55993,-0.711715,0.4286,3.7500,4.1786,1.4643,0.9643,0.1429,15.1429,,10.2875
"Alex Tyler",Cornell,Ivy,27,55.6,101.5,20.3,53.8,56.88,7.2,15.1,7.3,21.3,50,74,0.676,86,159,0.541,0,1,0,2.8,1.1,46.3,So,6-7,,1.17811,100.029,5.1,2008,584,all,,0.51112976,,,,,,,,,,,100.201,104.063,1.7506,112.718,-1.68629,-1.50944,-0.176849,-2.40131,22.3333,-1.81523,-0.58608,1.2593,2.9630,4.2222,0.8519,0.4074,0.5926,8.2222,,0.09599
"Pete Reynolds",Cornell,Ivy,13,2.4,91,4.3,0,0,0,13.1,17.3,0,0,1,0,0,1,0,0,0,0,12.3,0,100,So,6-8,,-0.112429,68.5568,3.1,2008,585,all,,4.00140038,,,,,,,,,,,98.9135,101.826,0.173018,5.1221,0.40485,-4.53155,4.9364,5.89172,2.6429,-0.859606,6.75133,0.0000,0.4286,0.4286,0.2857,0.0000,0.3571,0.1429,,0
"Geoff Reeves",Cornell,Ivy,26,27.1,91.6,16.5,53.4,53.66,3,12.8,6.7,25,5,9,0.556,17,37,0.459,15,37,0.405,1.5,1.6,12.2,So,6-5,,0.0291204,85.4991,3.7,2008,586,all,,0.66662375,,,,,,,,,,,100.902,104.984,0.854311,53.344,-2.74384,-1.92616,-0.81768,-1.89905,11.5185,-1.04223,-0.856813,0.2963,1.2222,1.5185,0.5185,0.3333,0.1481,3.5185,,7.28674
"Jon Jaques",Cornell,Ivy,12,2.2,74.7,21.7,20,43.48,10.6,9.5,0,33.3,4,4,1,1,2,0.5,0,3,0,0,4.8,80,So,6-7,,-0.0665338,75.17,8.3,2008,587,all,,0.00000000,,,,,,,,,,,95.2618,97.6666,0.201887,5.41383,-8.52105,-5.61354,-2.90752,-8.15845,3.0769,-8.68816,0.529705,0.2308,0.3077,0.5385,0.0000,0.2308,0.0000,0.9231,,7.27779
"Louis Dale",Cornell,Ivy,27,72.8,110.1,27.9,50.9,57.82,5.2,12.7,33.6,22.3,96,107,0.897,82,170,0.482,37,100,0.37,1.4,2.5,39.6,So,5-11,,3.44545,118.85,4.1,2008,588,all,,1.58623791,,,,,,,,,,,98.9175,102.73,2.42823,155.609,4.43508,4.13485,0.300223,3.62861,28.8214,3.52,0.108615,1.1429,3.2857,4.4286,4.9286,1.2143,0.4286,13.7143,,7.3311
"Tyrone Lewis",Niagara,MAAC,28,84.6,106.3,23.5,48.2,52.48,4.7,8.5,12.4,16.1,106,150,0.707,83,175,0.474,63,193,0.326,1.7,3.3,40.8,So,6-0,,2.94521,108.967,3.2,2008,589,all,16.4,0.83079177,,,,,,,,,,,102.971,104.151,2.75009,185.588,3.09365,2.77778,0.31587,3.30544,35.2143,2.4935,0.811941,1.5714,2.6429,4.2143,1.9286,2.0714,0.5714,16.4643,,11.2415
"Nedim Pajevic","UC Santa Barbara",BW,31,45.9,95.5,19.6,46.1,50.28,7.7,16.8,18.6,24.2,29,36,0.806,62,124,0.5,2,17,0.118,2.2,1.8,25.5,Sr,6-9,,0.512784,92.7981,4.6,2008,590,all,,1.21269071,,,,,,,,,,,94.9208,95.5989,1.98695,109.92,-0.164158,-2.33558,2.17142,-1.44033,18.6250,-2.76326,1.32294,1.0938,2.6562,3.7500,1.7812,0.5312,0.3750,5.3125,,1.75661
"Frank Turner",Canisius,MAAC,30,81.2,90.5,28.5,42.6,45.96,4.1,10.7,35.7,24.9,76,119,0.639,127,291,0.436,17,67,0.254,0.6,2.3,33.2,So,5-10,,1.56259,98.1725,2.8,2008,591,all,,1.21550673,,,,,,,,,,,110.974,111.244,1.80687,161.786,-2.78103,-1.13495,-1.64608,-3.27717,33.5667,-1.10433,-2.17284,1.2000,3.1333,4.3333,4.7000,1.3000,0.1667,12.7000,,4.10165
"Ben Biles",Navy,Pat,18,12,87.1,15.3,50,53.43,11.6,10.8,5.1,34.7,10,17,0.588,10,20,0.5,0,0,0,1.4,1.1,85,Sr,6-10,,-0.166651,78.8359,7.4,2008,592,all,,0.28567755,,,,,,,,,,,102.044,109.006,0.518133,25.0262,-5.46412,-4.40751,-1.05662,-6.9908,8.1111,-5.61462,-1.37618,0.8889,0.7778,1.6667,0.2222,0.1667,0.1111,1.6667,,0
"Quincy Williams","North Texas",SB,28,69,105.4,20.4,48.9,52.1,11.8,20.7,9.5,18.3,57,86,0.663,110,224,0.491,0,1,0,4,1.3,38.2,Sr,6-8,,1.82582,103.827,4.2,2008,593,all,28.4,0.67242116,,,,,,,,,,,97.4465,97.5964,2.79187,166.533,2.91938,0.41294,2.50644,1.8612,26.7742,0.899719,0.961477,2.7419,4.9032,7.6452,1.2581,0.6774,0.9677,9.7419,,0.0730823
"Bryan White",Lehigh,Pat,29,73.1,103.7,20.2,47.3,52.37,7.6,25.3,9.8,14,80,112,0.714,111,235,0.472,1,3,0.333,3.9,3.1,47.1,Sr,6-6,,1.74451,101.949,3.2,2008,594,all,,0.87500906,,,,,,,,,,,89.7711,93.1271,3.4217,206.184,2.57738,-1.02989,3.60727,3.25902,29.6207,1.12473,2.13429,1.8966,6.3103,8.2069,1.2069,1.5172,1.0345,10.5172,,0.219577
"Greg Sprink",Navy,Pat,29,82.5,103.1,31.9,43.2,51.62,4.3,15.9,19.5,16.9,195,226,0.863,108,256,0.422,72,244,0.295,0.5,2,45.2,Sr,6-5,,3.67595,115.791,4,2008,595,all,,0.84695049,,,,,,,,,,,98.6984,104.377,2.68123,199.642,0.484251,1.92495,-1.4407,1.49661,34.7241,2.64634,-1.14973,1.4138,4.8966,6.3103,2.8621,1.3103,0.1724,21.6207,,13.3067
"Ryan McCurdy","Northern Arizona",BSky,27,38.6,89.3,22,46.2,50.34,8.7,21.6,3.7,22.4,42,65,0.646,60,131,0.458,1,2,0.5,3.6,1.4,48.9,Sr,6-10,,0.266659,89.2397,5.1,2008,596,all,,0.19997422,,,,,,,,,,,97.6475,99.0183,1.65005,97.3672,-4.87118,-4.7978,-0.0733812,-4.82017,17.4138,-4.17018,-0.649989,1.2414,3.2069,4.4483,0.3103,0.3793,0.5517,6.5517,,0.252774
"Sam Mitchell",Tulsa,CUSA,39,29.2,96,12.4,48.9,59.14,9.7,12.1,3.6,33.3,36,47,0.766,23,47,0.489,0,0,0,1.6,0.6,100,Jr,6-9,,0.0718146,86.5317,6,2008,597,all,34.6,0.28129189,,,,,,,,,,,99.6067,98.06,1.16123,73.4916,-1.34909,-1.62449,0.275397,-3.09755,11.9231,-3.82385,0.726303,0.9487,1.3077,2.2564,0.2308,0.1282,0.1795,2.1026,,0
"Marquise Gray","Michigan St.",B10,36,32.6,97.6,19,60.7,61.9,11.3,21.5,4.9,31,26,40,0.65,65,107,0.607,0,0,0,2.2,1.3,37.4,Jr,6-8,,0.737701,101.075,5.5,2008,598,all,95.0,0.26664000,,,,,,,,,,,93.9438,88.876,1.71246,94.7424,1.72416,-0.27727,2.00143,0.448498,13.0278,-0.941597,1.39009,1.1389,2.5278,3.6667,0.3333,0.2778,0.2500,4.3333,,0
"Shaun Pruitt",Illinois,B10,34,64.5,104.8,25.8,57.2,57.7,14,18.6,7.5,19.5,101,179,0.564,163,285,0.572,0,0,0,2.7,1.1,62.8,Sr,6-10,,3.12877,118.729,3.7,2008,599,all,87.2,0.36984770,,,,,,,,,,,94.7785,89.5966,3.42243,171.356,4.34961,1.97402,2.37559,5.34223,27.0294,3.8617,1.48053,3.1471,4.1471,7.2941,0.7941,0.4706,0.5882,12.5588,,0
"Drew Neitzel","Michigan St.",B10,36,79,121.3,21.3,52.5,55.93,1.7,7.3,24.8,12.9,74,86,0.86,68,163,0.417,97,244,0.398,0.2,1.9,21.1,Sr,6-0,,4.91467,129.601,2,2008,600,all,90.6,2.84308609,,,,,,,,,,,101.201,95.7422,3.39903,168.969,7.35172,7.27053,0.0811936,8.62014,31.5833,7.02531,1.59483,0.4167,2.0833,2.5000,4.0278,0.9722,0.0556,13.9167,,13.1636
"Idong Ibok","Michigan St.",B10,26,9.7,77.2,9.4,50,48.48,13,9.5,0,42.2,2,5,0.4,5,10,0.5,0,0,0,8.4,0,50,Jr,6-11,,-0.319903,67.5126,8.1,2008,601,all,51.2,0.00000000,,,,,,,,,,,99.641,95.015,0.58885,22.2527,0.489228,-2.29111,2.78034,-2.72194,5.3462,-5.05971,2.33776,0.5385,0.4615,1.0000,0.0000,0.0000,0.3846,0.4615,,0
"Jamar Butler","Ohio St.",B10,37,90.2,116.5,22.8,55.1,59.02,1.2,7.6,32.5,19.8,82,87,0.943,80,157,0.51,104,271,0.384,0.1,2.2,20.3,Sr,6-2,,5.14738,125.855,1.4,2008,602,all,86.6,2.21209408,,,,,,,,,,,99.0071,93.4551,4.17096,213.894,6.05077,5.93343,0.117339,7.69339,36.2162,5.91989,1.7735,0.3514,2.5946,2.9459,5.9189,1.3243,0.0270,14.9730,,12.3748
"Goran Suton","Michigan St.",B10,36,66.6,114.2,18.8,55.5,58.46,13.6,22.4,13.3,20.4,52,67,0.776,134,235,0.57,2,12,0.167,4,2.5,27.1,Jr,6-10,,3.06629,117.929,4.2,2008,603,all,76.4,1.09995799,,,,,,,,,,50,90.3862,85.5103,3.81271,218.829,10.7171,4.80182,5.9153,8.20913,26.6389,4.19552,4.01361,2.8056,5.3889,8.1944,1.8333,1.0556,0.9167,9.0556,,0.767923
"Lyndale Burleson",Nevada,WAC,22,31.5,93.7,11.9,50,48.64,1.2,5.8,20,30,5,14,0.357,9,18,0.5,12,36,0.333,1.2,2.3,25.9,Jr,6-3,,-0.201252,81.5908,3.7,2008,604,all,,2.07696403,,,,,,,,,,,104.132,103.172,1.49914,66.2338,-0.995849,-0.497972,-0.497877,-1.74,18.5217,-2.38714,0.647139,0.1739,1.0000,1.1739,2.3478,0.6957,0.2174,2.6957,,5.12452
"Jermyl Jackson-Wilson",Colorado,B12,31,47.6,88.8,19.9,46.2,47.6,10.9,18.3,12.1,24.3,24,45,0.533,61,130,0.469,0,2,0,4.8,2.2,34.1,Jr,6-6,,0.578358,93.5108,6.3,2008,605,all,,0.73332386,,,,,,,,,,,98.501,94.0467,2.16113,116.346,0.695893,-2.39554,3.09144,-1.7669,19.0938,-3.35384,1.58694,1.6250,2.8125,4.4375,1.0312,0.6562,0.8125,4.6875,,0.214275
"Ashton Hall",Lamar,Slnd,17,10.6,89.3,13.4,21.1,36.93,4.9,4.5,9.6,14.6,12,17,0.706,1,12,0.083,2,7,0.286,1.9,1,89.5,So,6-6,,-0.0917195,80.7155,5,2008,606,all,44.2,1.22211852,,,,,,,,,,,107.667,111.912,0.336891,16.5312,-5.12256,-2.33554,-2.78702,-4.80192,7.8571,-3.07432,-1.7276,0.3810,0.6667,1.0476,0.5238,0.0952,0.0952,1.5238,,3.41303
"Lamar Roberson",UNLV,MWC,12,11.5,72.5,25.4,41.3,41.25,8.8,19.9,8.4,28.1,7,18,0.389,19,42,0.452,0,4,0,4.6,1.5,39.1,So,6-8,,-0.303902,78.063,4.6,2008,607,all,72.2,0.63161133,,,,,,,,,,,92.3666,90.8814,1.62872,32.081,-4.91636,-7.39095,2.47459,-4.43523,13.3846,-5.78383,1.3486,1.1538,2.0769,3.2308,0.9231,0.5385,0.7692,3.8462,,1.58701
"Will Leiner","Penn St.",B10,4,0.8,247,8.5,125,125,0,0,26.4,0,0,0,0,1,1,1,1,1,1,0,6.3,0,Jr,6-1,,1.09189,210.624,4,2008,608,all,,,,,,,,,,,,,100.464,103.764,0.199466,1.9609,7.17372,10.0808,-2.90709,16.5097,2.5000,7.95005,8.55966,0.0000,0.0000,0.0000,0.2500,0.2500,0.0000,1.2500,,6.26578
"Danny Wilson",Longwood,ind,28,35.8,96.7,13.7,41.9,46.52,10.4,15.5,9.1,20.6,21,32,0.656,31,73,0.425,0,1,0,1.1,0.8,43.2,Sr,6-8,,0.0788588,86.343,6.2,2008,609,all,,0.83337638,,,,,,,,,,,111.637,115.483,0.566809,63.9565,-6.38614,-2.92523,-3.46091,-7.67581,14.3226,-4.68258,-2.99323,1.4516,1.8065,3.2581,0.6452,0.1935,0.1290,3.1613,,0.144257
"Vince Anthony",Marist,MAAC,3,0.3,97.4,21.9,150,101.69,0,29.5,0,0,0,2,0,0,0,0,2,2,1,0,0,100,Jr,6-4,,0.0627521,98.3201,0,2008,610,all,,,,,,,,,,,,,101.125,99.6532,0.1254,0.765842,6.72551,15.1281,-8.40263,60.6352,1.3333,51.8592,8.77592,0.0000,0.3333,0.3333,0.0000,0.0000,0.0000,2.0000,,31.9948
"Justynn Hammond","Portland St.",BSky,16,18.2,77.9,20.1,49.1,50.25,3.8,12.2,10.2,37.1,7,12,0.583,10,28,0.357,11,26,0.423,2,2.1,22.2,Fr,6-5,,-0.461396,75.3215,5.8,2008,611,all,,0.42857143,,,,,,,,,,,102.814,106.111,1.00961,40.0356,-4.72256,-4.93001,0.207449,-6.74676,14.3125,-5.80092,-0.945835,0.4375,1.3750,1.8125,0.7500,0.5000,0.2500,3.7500,,6.94863
"Darian Townes",Arkansas,SEC,35,57.3,118.4,23,60.2,61.34,11.3,16.7,8.4,14.2,89,142,0.627,168,279,0.602,0,0,0,5.2,1.5,50.9,Sr,6-10,,3.34472,126.815,3.4,2008,612,all,,0.67389487,,,,,,,,,,,97.3081,91.9487,2.76816,159.37,6.48253,4.1044,2.37814,7.67995,23.0000,5.79636,1.88359,2.2000,3.3143,5.5143,0.8857,0.6000,1.0857,12.1429,,0
