"Lucas Newton",Duquesne,A10,2,0.6,51.7,20.4,0,52.63,0,0,18.4,69.2,1,2,0.5,0,0,0,0,0,0,0,0,0,So,5-10,,-0.42705,53.4996,5,2009,927,all,,0.50000000,,,,,,,,,,,115.428,113.028,0.183752,0.780006,-23.114,-14.7072,-8.40682,-15.0303,4.0000,-8.77698,-6.25334,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,,0
"Jimmy Sherwood",Duquesne,A10,2,1.2,108.3,21.7,83.3,63.29,0,20.6,52.5,30.7,0,2,0,1,2,0.5,1,1,1,0,0,66.7,Jr,6-2,,0.563415,103.369,2.4,2009,928,all,,2.50000000,,,,,,,,,,,107.111,118.559,0.22734,2.7939,-3.56962,1.14915,-4.71877,5.76552,8.5000,4.21515,1.55037,0.0000,1.5000,1.5000,2.5000,0.0000,0.0000,2.5000,,3.41037
"Devin White","Northwestern St.",Slnd,18,27.4,93,26.6,47.1,50.67,8.9,21,13.1,23,31,44,0.705,61,125,0.488,2,11,0.182,9.9,3.3,32.4,So,6-7,,0.88431,99.2639,8.1,2009,930,all,,0.44444999,,,,,,,,,,,97.2148,99.4352,1.58216,85.5201,2.031,-2.31511,4.34611,-0.252785,17.1111,-1.96282,1.71003,1.6111,3.3333,4.9444,0.8889,1.0556,1.6667,8.8333,,1.86951
"Ashton Mitchell","Sam Houston St.",Slnd,26,75.7,108.6,26.4,47.4,56.09,3.3,11.3,44.2,24.4,125,159,0.786,68,142,0.479,28,90,0.311,0.5,3,68.5,Jr,5-10,,3.35422,116.207,3.5,2009,933,all,2.8,1.94447502,,,,,,,,,,,101.384,101.862,2.56287,150.691,3.36005,3.80105,-0.441002,4.58414,30.8462,4.0732,0.510935,0.9231,3.0385,3.9615,6.7308,1.6154,0.1538,13.2692,,6.44675
"J.P. Prince",Tennessee,SEC,31,59.9,110.7,19.8,57.9,58.82,7.7,9.8,21.7,22.3,50,82,0.61,124,198,0.626,3,24,0.125,2.7,3.2,36.9,Jr,6-7,,2.8842,115.894,4.6,2009,936,all,95.2,1.49227385,,,,,,,,,,,99.4478,93.9624,2.94603,169.156,7.94823,4.53573,3.41251,6.86678,26.3871,3.39826,3.46852,1.9032,2.2903,4.1935,3.1290,1.5161,0.6452,9.9032,,1.63012
"Fendi Onobun",Arizona,P10,30,13.6,92.9,11.4,47.8,47.69,4.1,10.3,6.3,19.8,9,20,0.45,11,23,0.478,0,0,0,1.2,1.3,87,Sr,6-6,,0.0269623,85.4925,6.3,2009,937,all,92.4,1.00000000,,,,,,,,,,,109.082,102.944,0.513121,28.8415,-1.04624,-0.432531,-0.613706,-3.36625,6.3667,-3.20504,-0.161211,0.2000,0.5667,0.7667,0.2333,0.1333,0.0667,1.0333,,0
"Maurice Acker",Marquette,BE,33,38.1,100.4,12.6,40.1,44.86,2.4,7.5,19,21.3,21,29,0.724,8,25,0.32,19,66,0.288,0,2.5,31.9,Jr,5-8,,0.464295,92.5514,4.6,2009,938,all,,2.43994191,,,,,,,,,,,102.406,97.2176,1.62803,89.7288,1.93314,1.46765,0.465492,0.718255,16.2121,-1.45754,2.17579,0.3333,1.0303,1.3636,1.8485,0.6970,0.0000,2.8485,,7.06387
"David Bagga",Arizona,P10,8,0.9,108.9,25.7,64.3,64.29,0,8.9,0,18.4,0,0,0,0,2,0,3,5,0.6,0,4.7,0,Sr,6-5,,0.20843,121.231,6.2,2009,939,all,,0.00000000,,,,,,,,,,,102.542,97.2495,0.163622,2.57468,-0.276748,3.45088,-3.72762,7.29679,1.6250,6.30959,0.987199,0.0000,0.1250,0.1250,0.0000,0.1250,0.0000,1.1250,,24.279
"Pat Nelson","Green Bay",Horz,30,24.6,100.4,9.8,38.2,41.01,12.5,18,6.5,22.3,5,8,0.625,13,34,0.382,0,0,0,5.3,1,23.5,Jr,6-9,,0.0561345,85.8609,7.4,2009,940,all,,1.00000000,,,,,,,,,,,98.7174,98.4772,0.978647,59.4431,1.67762,-0.810812,2.48843,-2.57243,10.2333,-3.33956,0.767138,1.0333,1.5667,2.6000,0.3667,0.1667,0.4667,1.0333,,0
"Mitchell Hampton","Louisiana Monroe",SB,18,20.7,66.3,16.6,37.5,37.14,9.4,18,1.8,29.5,11,32,0.344,15,40,0.375,0,0,0,4.1,0.2,80,So,6-7,,-0.959124,63.4792,5.6,2009,941,all,21.0,0.09999101,,,,,,,,,,,106.827,109.821,0.758821,41.4525,-8.80921,-7.38237,-1.42684,-8.2421,13.3889,-6.60997,-1.63213,1.1111,2.0000,3.1111,0.1111,0.0556,0.5556,2.2778,,0
"Alex Tyus",Florida,SEC,36,65.6,118,20.7,59.1,60.57,9.5,18.1,5.1,12.4,61,89,0.685,195,330,0.591,0,0,0,3.2,1.1,27,So,6-8,,3.43787,122.049,2.8,2009,942,all,88.8,0.57144082,,,,,,,,,,,98.808,96.3399,2.7231,174.931,2.66922,2.25014,0.419081,3.58316,26.2222,3.98276,-0.399602,2.1111,4.0556,6.1667,0.6667,0.4722,0.7778,12.5278,,0
"Joey Rodriguez",VCU,CAA,34,79.2,101,17.3,53.7,56.05,3.1,7,14.7,25.2,40,52,0.769,46,110,0.418,62,149,0.416,0,3.4,20.1,So,5-10,,1.47451,97.6807,2.7,2009,944,all,64.4,1.07596302,,,,,,,,,,,97.2483,96.6658,3.25392,184.3,3.24982,1.68363,1.5662,2.39757,31.9118,0.914888,1.48268,0.8235,1.9412,2.7647,2.5000,1.7941,0.0000,9.3529,,8.22198
"Jonathan Gibson","New Mexico St.",WAC,31,72.4,104.8,22.8,51.9,54.51,0.9,5.9,13.6,16.2,75,109,0.688,84,182,0.462,65,168,0.387,0.1,2.7,31.1,Jr,6-2,,2.59704,109.308,3.3,2009,950,all,,1.06560964,,,,,,,,,,,107.32,105.786,2.12411,151.738,0.107675,2.35367,-2.24599,0.921905,30.1290,1.66028,-0.738375,0.2258,1.6774,1.9032,2.0968,1.4194,0.0323,14.1290,,10.1853
"Lawrence Westbrook",Minnesota,B10,31,58.1,104.5,27.2,50.2,56,3.3,9.4,13.8,19.8,94,112,0.839,85,176,0.483,42,119,0.353,0.7,1.7,38,Jr,6-0,,2.96099,119.822,3.2,2009,954,all,77.0,0.66153182,,,,,,,,,,,101.819,96.1206,2.51059,106.387,0.650532,2.08885,-1.43832,3.28097,24.0968,3.52272,-0.241748,0.6452,1.8710,2.5161,1.3871,0.6452,0.1290,12.5806,,9.84147
"Decensae White","Santa Clara",WCC,10,13.7,71.7,19.4,28.2,34.05,8,9.4,7,22.5,12,23,0.522,8,31,0.258,2,8,0.25,0.6,2.5,59,Jr,6-6,,-0.6799,72.7996,4.2,2009,955,all,6.6,0.50000000,,,,,,,,,,,101.276,97.3643,1.71363,28.4076,-4.67996,-4.40297,-0.276986,-5.48701,17.3000,-4.79583,-0.691178,1.0000,1.4000,2.4000,0.6000,0.7000,0.1000,3.4000,,2.90708
"Esmir Rizvic","Texas Tech",B12,13,10.2,87.1,9.3,42.9,42.75,6.8,9.1,7.6,26.8,2,5,0.4,6,14,0.429,0,0,0,1.5,1.3,35.7,Sr,7-0,,-0.214308,78.138,8.2,2009,957,all,,1.00000000,,,,,,,,,,,108.513,97.158,1.01785,22.3076,0.285635,-1.07614,1.36178,-1.66209,10.0769,-3.38394,1.72185,0.6154,0.8462,1.4615,0.4615,0.2308,0.1538,1.0769,,0
"Rogdrick Craig","Texas Tech",B12,23,11.5,73.2,23.6,39.5,39.91,3,9.6,8.1,21.9,2,4,0.5,14,34,0.412,7,28,0.25,0,1.5,6.5,Sr,6-6,,-0.10425,79.5663,5.7,2009,959,all,,0.42861837,,,,,,,,,,,108.85,100.971,0.561018,24.6165,-6.42958,-4.02784,-2.40174,-6.55745,6.3913,-4.51844,-2.03901,0.1739,0.5652,0.7391,0.2609,0.1739,0.0000,2.2174,,10.359
"Jimmy O'Sullivan",Fairfield,MAAC,17,2.9,81.2,11.2,41.7,41.67,0,9.3,15.5,29.1,0,0,0,1,1,1,1,5,0.2,0,1.6,0,Sr,6-2,,-0.0942948,71.7814,4.3,2009,961,all,,1.50085026,,,,,,,,,,,105.268,104.3,0.165902,5.53355,-5.52648,-3.33401,-2.19247,-7.61956,2.1765,-6.30427,-1.3153,0.0000,0.1765,0.1765,0.1765,0.0588,0.0000,0.2941,,8.10852
"Heiden Ratner","James Madison",CAA,32,21.2,100.8,13.8,45.5,47.07,4.1,12.3,12.6,15.8,12,23,0.522,9,20,0.45,11,36,0.306,1.1,2.3,41.1,So,6-0,,0.224676,91.0508,3.2,2009,962,all,,1.81791735,,,,,,,,,,,101.315,102.348,0.79216,55.7294,0.422697,0.283715,0.138982,0.348548,9.6562,-0.709034,1.05758,0.3125,1.0312,1.3438,0.6250,0.3750,0.0938,1.9688,,7.12592
"Aaron Jackson",Duquesne,A10,34,90.5,124.3,24.9,61.1,65.4,5.8,11.7,31.4,18.7,152,188,0.809,182,297,0.613,47,116,0.405,0.3,2.6,45.5,Sr,6-4,,6.35769,134.876,2,2009,963,all,20.8,1.88350828,,,,,,,,,,,105.21,104.119,2.78235,224.353,7.17343,7.83598,-0.662544,7.96645,36.7353,7.74063,0.225819,1.7941,3.6765,5.4706,5.7059,1.6471,0.0882,19.3235,,5.24557
"David Weaver","Wake Forest",ACC,30,23.8,106.1,11.6,51,52.16,8.2,12.3,4.7,16.8,14,26,0.538,25,49,0.51,0,0,0,5,1.6,53.1,Jr,6-10,,0.383341,95.5015,5,2009,964,all,48.6,0.81810749,,,,,,,,,,,94.9953,90.3147,1.22675,60.9438,4.23429,0.994579,3.23971,3.25004,9.8333,0.0713828,3.17866,0.7000,1.2333,1.9333,0.3000,0.3000,0.5000,2.1333,,0
"Kevin Schafer",Monmouth,NEC,13,8.1,58.9,18.1,21.9,35.34,4.6,16.6,9.6,39.8,8,11,0.727,2,7,0.286,1,9,0.111,0,0.6,68.8,So,6-3,,-0.756229,56.2161,4.8,2009,965,all,,0.41663960,,,,,,,,,,,108.507,108.702,0.473537,15.9929,-13.4691,-9.47025,-3.99886,-14.2259,7.7692,-9.46001,-4.76587,0.3077,1.0769,1.3846,0.3846,0.0769,0.0000,1.1538,,5.41481
"Ronnie Thomas","Wright St.",Horz,32,37,85.9,18,46.9,48.73,6,14.6,5.5,24,18,30,0.6,40,85,0.471,9,29,0.31,4,0.9,26.3,Jr,6-8,,0.0286917,84.8089,5,2009,966,all,,0.33339797,,,,,,,,,,,92.6374,92.0856,1.80948,87.5819,-1.42169,-3.95772,2.53603,-1.99703,15.3750,-3.53848,1.54145,0.7500,1.8750,2.6250,0.3438,0.2188,0.4688,3.9062,,3.80151
"Harvey Hale","Wake Forest",ACC,29,27.1,104.7,16.7,45.7,51.78,2.7,9.6,6.6,16.8,33,44,0.75,10,27,0.37,22,67,0.328,0.3,4.3,46.8,Sr,6-2,,0.720858,102.197,4.8,2009,968,all,65.8,0.77783149,,,,,,,,,,,92.7194,88.4339,1.52105,75.9771,4.74507,3.07204,1.67303,3.8821,11.5862,0.211233,3.67087,0.2759,1.1379,1.4138,0.4828,0.9310,0.0345,4.1034,,10.484
"Dinma Odiakosa","Illinois St.",MVC,34,63.9,109.6,18.9,61.8,58.53,13.6,20.4,5.3,17.7,61,132,0.462,118,191,0.618,0,0,0,2.8,1.1,69.1,Jr,6-8,,2.21218,109.226,4.3,2009,969,all,,0.45835101,,,,,,,,,,,94.8577,94.1542,2.84628,167.912,2.4046,0.9442,1.4604,1.58842,26.2941,1.13673,0.451688,2.9706,4.5588,7.5294,0.6471,0.4706,0.6176,8.7353,,0
"Marcus Van","Central Michigan",MAC,26,60.9,107.6,24.1,51.9,54.78,13.8,22.4,2.4,14.5,85,136,0.625,126,243,0.519,0,0,0,5.9,1.5,56,Sr,6-7,,2.89477,112.954,4,2009,974,all,,0.16277663,,,,,,,,,,,97.3677,101.799,2.46903,147.612,-1.27961,-0.59423,-0.685383,1.59973,29.5000,2.78587,-1.18614,3.3846,4.8846,8.2692,0.2692,0.6923,1.4231,12.9615,,0
"Joe Jakubowski","Bowling Green",MAC,31,77.8,99.9,16.6,53,56.34,1,8.6,22.4,28.2,45,61,0.738,42,96,0.438,37,88,0.42,0,2.1,33.2,So,6-2,,1.25641,95.8945,2.3,2009,976,all,35.4,1.48609328,,,,,,,,,,,100.355,102.804,2.53529,145.586,-0.765434,-0.150699,-0.614735,-1.14229,31.5161,-1.04012,-0.102169,0.2581,2.3871,2.6452,3.4516,1.0323,0.0000,7.7419,,5.71288
"Antonio Anderson",Memphis,CUSA,37,85.5,107.7,17.9,48.1,53.36,3.5,11.9,23.5,21.6,99,135,0.733,113,220,0.514,18,71,0.254,1.4,2.4,46.4,Sr,6-6,,2.78602,107.756,2,2009,980,all,91.0,1.95294458,,,,,,,,,,,88.4202,85.1427,4.87778,232.741,6.9542,2.67015,4.28405,6.00073,34.2973,1.95722,4.04352,1.0541,3.7568,4.8108,4.4865,1.4324,0.4595,10.2432,,3.23695
"Sharaud Curry",Providence,BE,33,79.2,112.9,18.2,50.8,55.95,1.1,5.4,23.4,19.6,82,97,0.845,66,152,0.434,57,146,0.39,0,1.8,32.6,Jr,5-10,,3.29485,114.251,2.2,2009,982,all,49.8,2.01449143,,,,,,,,,,,109.823,104.168,2.42838,154.45,1.43264,3.42166,-1.98902,1.7138,31.7879,2.41074,-0.696939,0.3333,1.6061,1.9394,4.2121,1.0606,0.0000,11.6667,,7.57891
"Larry Williams",Auburn,SEC,14,2.8,33.3,13.3,16.7,16.67,0,5.6,4.1,31.8,0,0,0,0,0,0,1,9,0.111,0,2.9,0,So,6-2,,-0.545014,29.2943,0,2009,984,all,,0.33317779,,,,,,,,,,,98.8023,98.7053,0.273254,6.61015,-6.62516,-6.9968,0.371638,-10.2342,2.8571,-8.65866,-1.57551,0.0000,0.1429,0.1429,0.0714,0.1429,0.0000,0.2143,,12.8631
"Jonathan Kale",Providence,BE,33,63.7,107.1,18.9,57.4,57.89,9.8,15.4,5.1,18.8,77,136,0.566,128,220,0.582,0,3,0,1.9,1.2,61,Sr,6-8,,2.23289,109.522,4.1,2009,985,all,66.4,0.41819165,,,,,,,,,,,105.596,100.159,2.30831,154.017,1.21717,1.34617,-0.129007,0.840327,25.5758,1.20324,-0.362918,2.3030,3.6667,5.9697,0.6970,0.5455,0.5152,10.0909,,0.193625
"Jessie Burton","South Carolina St.",MEAC,27,69.6,90.1,17.1,45.9,50.82,1.3,5.9,18,31.1,39,46,0.848,32,77,0.416,31,94,0.33,0,2.1,26.9,Sr,5-10,,-0.0133246,84.129,3,2009,990,all,,1.01427136,,,,,,,,,,,101.213,110.531,1.51986,121.637,-4.15596,-1.9086,-2.24736,-3.95518,27.9630,-2.79768,-1.1575,0.2963,1.5556,1.8519,2.6296,1.0000,0.0000,7.2593,,7.12237
"Jason Johnson","South Carolina St.",MEAC,27,63.9,109.5,26.2,59.2,60.52,14.7,22.1,7.4,18.9,106,174,0.609,135,227,0.595,0,1,0,5.6,2,76.3,Sr,6-7,,2.74536,115.234,3.3,2009,991,all,,0.35001352,,,,,,,,,,,91.1538,99.5453,2.36895,167.223,2.40284,1.45134,0.951496,4.35685,25.6667,4.15993,0.196923,3.1852,5.3333,8.5185,0.7778,0.8889,1.4074,13.9259,,0.0825287
"Anthony Gatlin",Centenary,Sum,27,38.9,93.1,15.7,47.9,49.75,5.7,11.8,5,18.6,11,14,0.786,34,79,0.43,16,42,0.381,2.9,1.1,11.6,So,6-8,,0.0884104,85.6948,4,2009,993,all,,0.45831929,,,,,,,,,,,107.188,104.743,1.33266,73.3215,-4.29889,-3.60324,-0.695647,-3.68944,17.9259,-2.35834,-1.33109,0.9259,1.7037,2.6296,0.4074,0.3333,0.4815,4.7037,,5.08977
"Carrio Bennett","South Carolina St.",MEAC,27,66.4,88.6,18.6,41,46.59,3.8,7.5,15,27.4,45,54,0.833,34,93,0.366,29,96,0.302,0,1.7,28.6,So,6-1,,0.0373971,84.673,2.1,2009,995,all,,0.87500003,,,,,,,,,,,101.468,110.809,1.4238,114.537,-4.05959,-1.85923,-2.20036,-4.19728,26.6667,-2.27884,-1.91845,0.8519,1.8889,2.7407,2.0741,0.7778,0.0000,7.4074,,7.62446
"Pierre Brown","Mount St. Mary's",NEC,26,20.3,100.7,19.8,59,59.93,7.9,13.7,12.5,28.4,7,10,0.7,35,62,0.565,5,10,0.5,0,0.2,13.9,So,6-5,,0.433374,96.3383,2.5,2009,996,all,,0.64004163,,,,,,,,,,,100.783,104.611,0.777466,38.9094,-4.55465,-2.31519,-2.23946,-2.02402,10.3462,-0.312756,-1.71126,0.6923,1.1923,1.8846,0.6154,0.0385,0.0000,3.5385,,2.25351
"Kevin Jones","Mount St. Mary's",NEC,9,0.8,64.9,13.2,50,50,0,21.6,0,41.7,0,0,0,1,2,0.5,0,0,0,0,0,0,Jr,5-8,,-0.129749,53.6738,0,2009,997,all,,0.00000000,,,,,,,,,,,98.0489,105.919,0.0862981,1.81891,-15.3484,-11.028,-4.32031,-10.7795,1.2222,-7.89248,-2.88707,0.0000,0.2222,0.2222,0.0000,0.0000,0.0000,0.2222,,0
"R.J. Rutledge",Monmouth,NEC,23,37.4,93.6,21.3,50,50.46,2.5,10.9,14.9,18.3,13,24,0.542,30,75,0.4,34,87,0.391,1.2,0.8,14.8,So,6-5,,0.568419,92.3868,4.7,2009,999,all,,0.93337422,,,,,,,,,,,110.067,114.572,0.818666,68.0521,-5.78969,-1.53699,-4.25269,-4.37687,20.1739,-1.17324,-3.20362,0.4348,1.8261,2.2609,1.2174,0.2609,0.2174,7.6087,,11.3363
"Nick DelTufo",Monmouth,NEC,30,27.2,74.8,15.1,40.6,45.81,3.8,10.7,10.4,34.5,16,24,0.667,17,42,0.405,3,11,0.273,2.4,1.6,45.3,So,6-8,,-0.67928,66.8404,5.8,2009,1000,all,,0.58622114,,,,,,,,,,,107.641,112.15,0.550282,55.549,-8.04357,-6.49849,-1.54508,-8.3545,11.2333,-7.12834,-1.22616,0.3667,1.0000,1.3667,0.5667,0.3000,0.2333,1.9667,,1.97083
"Shawn Atupem","Mount St. Mary's",NEC,33,59.7,101.9,21.6,53.6,54.84,7.5,9.9,5.1,18.1,66,116,0.569,125,233,0.536,0,0,0,1.9,1.2,49.8,So,6-7,,1.33341,100.359,5,2009,1002,all,,0.37256550,,,,,,,,,,,99.2417,101.936,2.01605,123.649,-3.14617,-1.94682,-1.19935,-2.29119,23.9697,-1.59326,-0.697935,1.5152,2.0000,3.5152,0.5758,0.4545,0.4242,9.5758,,0
"Gary Patterson",IUPUI,Sum,24,78.2,104.2,16.6,47.5,51.16,1.1,5.1,15.1,15.6,38,48,0.792,30,94,0.319,44,108,0.407,0.2,2.1,23.8,Sr,5-10,,1.50764,96.6275,1.8,2009,1004,all,,1.88233209,,,,,,,,,,,109.027,107.825,2.24935,112.905,-1.248,1.1568,-2.4048,-1.77113,35.3333,-0.41886,-1.35227,0.2917,1.3333,1.6250,2.6667,1.1250,0.0417,9.5833,,8.21936
"Jay Tunnell","Indiana St.",MVC,31,71.8,111.7,22.4,58.1,61.17,7.4,18.8,12.1,18,84,117,0.718,80,150,0.533,49,114,0.43,1,1.3,44.3,Sr,6-8,,3.32175,117.586,4.2,2009,1007,all,,0.70689469,,,,,,,,,,,104.068,102.504,2.36897,160.15,3.31712,3.77572,-0.458605,3.86119,29.1935,4.26108,-0.399898,1.7742,4.4839,6.2581,1.3226,0.6129,0.2581,12.6129,,7.92145
"Alvin Mitchell",Cincinnati,BE,30,44,99.2,20.3,48.1,49.3,7.1,11.2,10,20.8,18,29,0.621,21,52,0.404,45,132,0.341,0.8,1.9,15.8,So,6-5,,1.27981,104.562,2.6,2009,1011,all,76.2,0.71050758,,,,,,,,,,,102.564,97.4455,1.81747,90.9777,1.90054,1.97045,-0.0699081,3.6312,18.4000,3.24421,0.386989,1.1667,1.8000,2.9667,0.9000,0.5667,0.1333,6.5000,,14.6202
"Rashad Bishop",Cincinnati,BE,31,64.4,96.2,14.8,46.9,47.21,5.1,12.3,18,25.6,13,27,0.481,54,108,0.5,15,55,0.273,1,2.7,16.6,So,6-6,,0.780023,92.9956,3.1,2009,1012,all,61.2,1.51999507,,,,,,,,,,,99.997,95.1735,2.7786,148.788,3.26619,0.710046,2.55615,2.4369,26.0645,-0.135657,2.57256,1.1935,2.8065,4.0000,2.4516,1.1613,0.2581,5.3548,,4.16208
"Darnell Wilks",Cincinnati,BE,29,19.5,87.5,17.2,53.1,52.61,5.9,13.1,14.1,34.7,7,15,0.467,12,28,0.429,9,20,0.45,3.9,3.5,31.3,So,6-7,,0.0954833,87.5521,7.7,2009,1013,all,85.6,0.75000000,,,,,,,,,,,96.0632,91.9572,0.997211,52.3732,2.87562,-1.32776,4.20338,1.13759,8.4483,-2.8924,4.02999,0.4483,0.9655,1.4138,0.6207,0.4828,0.3103,2.0000,,4.99838
"Larry Davis",Cincinnati,BE,31,53.7,103.9,17.7,47.4,48.2,4,5.4,14.2,16.5,13,21,0.619,37,93,0.398,42,118,0.356,0.6,1.8,10,So,6-3,,1.55854,105.175,3.6,2009,1014,all,67.0,1.46866226,,,,,,,,,,,105.467,100.38,1.92969,96.3465,1.45167,2.00073,-0.549057,1.49387,21.7419,0.998745,0.495129,0.7742,1.0323,1.8065,1.5161,0.6452,0.1290,6.8710,,10.7088
"Terrell Williams","La Salle",A10,29,26,88.7,16.8,50,47.81,10.5,15.8,6.5,24.4,13,35,0.371,33,66,0.5,0,0,0,1.5,1.3,53,So,6-8,,0.0530442,85.6418,4.4,2009,1015,all,,0.47824990,,,,,,,,,,,100.72,99.6394,1.02734,57.8607,-2.7712,-2.58123,-0.189968,-3.69203,11.3103,-3.01752,-0.674511,1.0345,1.5862,2.6207,0.3793,0.2414,0.1724,2.7241,,0
"Jerrell Williams","La Salle",A10,27,41.3,84.9,24.2,41.1,44.67,10.6,14.1,11.5,26,43,75,0.573,53,127,0.417,8,31,0.258,2.3,2.1,47.5,So,6-8,,0.470998,91.4314,4.8,2009,1016,all,,0.53570221,,,,,,,,,,,99.0152,97.0455,1.92104,98.8492,-1.90827,-2.63577,0.727499,-2.33357,19.2963,-2.36143,0.0278588,1.7778,2.4074,4.1852,1.1111,0.7037,0.4444,6.4074,,3.48216
"Darryl Partin","La Salle",A10,28,28,97.8,20,48.3,51.23,2.3,6.1,10.8,21.6,19,25,0.76,18,49,0.367,25,66,0.379,0.9,1.3,21.7,So,6-6,,0.671326,99.8182,2.8,2009,1017,all,,0.73077752,,,,,,,,,,,105.15,104.324,0.947252,50.0452,-2.97185,-0.711367,-2.26048,-2.20169,12.6071,-0.6418,-1.55989,0.2500,0.6786,0.9286,0.6786,0.2857,0.1071,4.6429,,10.9351
"Manny Adako",Northeastern,CAA,30,62.4,108.9,22.4,56.8,60.21,7.6,12.8,6.7,19,55,66,0.833,141,249,0.566,1,2,0.5,2.9,1.4,26.3,Jr,6-8,,2.72638,113.804,3.8,2009,1019,all,,0.36537242,,,,,,,,,,,100.084,100.179,2.40805,125.155,-0.0225647,0.0231143,-0.045679,1.50912,26.9333,1.67877,-0.169655,1.5333,2.6667,4.2000,0.6333,0.5667,0.6333,11.3333,,0.163972
"Greg Hamlin","East Tennessee St.",ASun,32,57.4,99.3,13.1,47.7,51.03,7.9,14.7,8.1,22.9,32,48,0.667,63,131,0.481,0,1,0,7.9,2.2,36.4,Sr,6-7,,0.258256,87.4127,5.7,2009,1020,all,,0.88091432,,,,,,,,,,,93.1228,95.2407,2.54714,175.643,3.89359,-1.32922,5.22281,0.474273,23.8438,-2.34793,2.8222,1.6875,3.3125,5.0000,1.1562,0.9375,1.5938,4.9375,,0.0713538
"Ibrahim Appiah","High Point",BSth,16,8.7,78.3,11,33.3,40.4,2.4,14.1,9.9,28.8,4,6,0.667,4,12,0.333,0,0,0,0,1.9,50,So,6-5,,-0.391783,64.8988,2.6,2009,1021,all,,1.00000000,,,,,,,,,,,103.152,105.248,0.425183,16.3822,-7.24493,-6.00906,-1.23587,-5.97371,5.8750,-5.58308,-0.390629,0.1250,0.7500,0.8750,0.3125,0.1875,0.0000,0.7500,,0
"Earnest Bridges","High Point",BSth,21,19.9,85.8,20.6,55,51.49,5.7,13.3,3.3,24.2,9,27,0.333,33,60,0.55,0,0,0,3.4,0.3,45,So,6-6,,-0.0307605,83.4051,6.1,2009,1022,all,,0.16672501,,,,,,,,,,,105.154,107.478,0.670593,34.3888,-9.06111,-6.25651,-2.8046,-6.31255,10.2857,-4.93424,-1.3783,0.5238,1.2381,1.7619,0.1429,0.0476,0.2857,3.5714,,0
"Jonathan Perry",Campbell,ASun,5,0.6,92.2,8.3,0,0,0,0,46.6,0,0,0,0,0,0,0,0,1,0,0,0,0,So,5-9,,-0.0559068,72.7587,0,2009,1023,all,,,,,,,,,,,,,111.637,114.656,0.056405,0.69726,-21.3758,-7.43935,-13.9364,-4.5499,1.4000,-1.20574,-3.34416,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,,8.1924
"Anthony Breeze","Coastal Carolina",BSth,24,52.7,103.1,21.4,55.9,54.72,12.2,16.7,4.2,16,56,115,0.487,90,161,0.559,0,0,0,3.9,1.1,71.4,So,6-5,,1.3778,100.954,3.7,2009,1025,all,,0.32349827,,,,,,,,,,,103.028,105.597,1.70664,110.037,-3.12504,-1.58318,-1.54187,-1.73156,24.0417,0.25676,-1.98832,2.6250,3.5833,6.2083,0.4583,0.4583,0.7917,9.8333,,0
"Lester Hudson","Tennessee Martin",OVC,30,90.6,115.3,35.5,51.7,56,6.5,18.3,27.3,15,144,164,0.878,197,381,0.517,98,284,0.345,1.7,3.3,24.7,Sr,6-3,,6.26497,134.098,3,2009,1026,all,,1.21567639,,,,,,,,,,58,96.5284,97.8724,3.56984,247.094,9.11737,7.93,1.18737,11.5818,36.5333,10.4465,1.1353,2.2000,5.8667,8.0667,4.1333,2.1000,0.6000,27.7333,,14.7906
"Omar Carter","Charleston Southern",BSth,26,72.5,95.9,25.5,44.3,46.82,7,22.2,9.9,14.9,48,72,0.667,84,188,0.447,37,127,0.291,0.4,2.1,22.9,So,6-5,,1.56808,99.8418,2.4,2009,1027,all,,0.70831982,,,,,,,,,,,105.569,108.58,1.78076,146.29,-2.96741,-0.300877,-2.66653,-1.35415,29.1538,1.0699,-2.42405,1.8846,5.6154,7.5000,1.3077,1.0000,0.1154,12.5769,,10.0493
"Tovi Bailey","Charleston Southern",BSth,25,61.7,85,17.1,39,42,2.2,8.2,19.5,24.5,26,44,0.591,40,97,0.412,10,44,0.227,0.2,1.4,31.2,So,6-1,,-0.456885,79.138,3.8,2009,1028,all,,1.48888897,,,,,,,,,,,112.271,115.876,0.925648,91.8535,-6.58882,-3.31084,-3.27798,-7.63628,25.8000,-5.04745,-2.58882,0.5200,1.8400,2.3600,2.6800,0.6000,0.0400,5.4400,,4.09107
"Kristof Ongenaet",Syracuse,BE,33,33,106.3,14.5,46.6,50.48,13.9,19.6,12.8,22,34,59,0.576,34,67,0.507,0,6,0,3.8,2.5,80.8,Sr,6-8,,1.0049,103.908,5.5,2009,1029,all,44.4,1.41374611,,,,,,,,,,,92.9528,86.6931,2.02473,121.472,8.02579,3.04005,4.98574,5.25169,15.3030,1.21203,4.03966,1.7879,3.0303,4.8182,1.2424,0.6667,0.5758,3.0909,,0.661456
"Sean Williams",Syracuse,BE,11,1.6,41.9,8.9,0,0,0,15.8,17.1,50.3,0,0,0,0,2,0,0,0,0,4.1,0,0,So,6-10,,-0.394804,34.2053,9.6,2009,1031,all,43.4,1.50000012,,,,,,,,,,,99.5606,96.9249,0.231402,4.67773,-3.9967,-6.5331,2.5364,-2.20483,2.2727,-7.91597,5.71114,0.0000,0.3636,0.3636,0.2727,0.0000,0.0909,0.0000,,0
